OBJECTID,Damage,City,Zip_Code,CAL_FIRE_Unit,County,Incident_Start_Date,Structure_Defense_Actions_Taken,Structure_Type,Structure_Category,Number_of_Units,Roof_Construction,Eaves,Vent_Screen,Exterior_Siding,Window_Pane,DeckPorch_On_Grade,DeckPorch_Elevated,Patio_CoverCarport_Attached_to_Structure,Fence_Attached_to_Structure,Distance_Propane_Tank_to_Structure,Distance_Residence_to_UtilityMisc_Structure,Assessed_Improved_Value,Year_Built,Latitude,Longitude,Zip_Code_Prefix,Year_Built_Known,Incident_Start_Year,Incident_Start_Month,Incident_Start_Month_Name,Incident_Start_Weekday,Assessed_Improved_Value_Known,Damage_Binary
114238,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,145172.0,1923,34.1939609,-118.1331418,910,1,2025,1,January,Tuesday,1,1
112284,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,34966.0,1929,34.1892755,-118.1583649,910,1,2025,1,January,Tuesday,1,1
80833,Destroyed (>50%),Grizzly Flats,95636,AEU,El Dorado,2021-08-14,Unknown,Mobile Home Double Wide,Single Residence,0.0,Other,Unenclosed,"Mesh Screen <= 1/8""""",Other,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,0-10,30-50,169500.0,1961,38.6415606708746,-120.520222002405,956,0,2021,8,August,Saturday,1,1
42859,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,53354.0,1949,39.7418842034282,-121.596039275252,959,1,2018,11,November,Thursday,1,1
37338,Destroyed (>50%),Magalia,95954,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Metal,Unknown,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,21-30,Unknown,5280.0,1979,39.8191113001813,-121.603505318208,959,1,2018,11,November,Thursday,1,1
22808,No Damage,Santa Cruz,95060,CZU,Santa Cruz,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,273718.0,1949,37.0586098958496,-122.120798684263,950,1,2020,8,August,Sunday,1,0
50032,Destroyed (>50%),Malibu,90265,LAC,Los Angeles,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,1.0,Metal,No Eaves,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,>=50,266679.0,1961,34.0340497655578,-118.822139147795,902,1,2018,11,November,Thursday,1,1
95749,No Damage,Coalinga,93210,FKU,Fresno,2024-09-03,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Enclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,0-10,<=30,115893.0,1963,36.229064,-120.5682756,932,1,2024,9,September,Tuesday,1,0
15968,No Damage,Napa,94558,LNU,Napa,2020-08-16,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,390500.0,1991,38.5162437186902,-122.189427252769,945,1,2020,8,August,Sunday,1,0
51982,Destroyed (>50%),Shasta,Unknown,SHU,Shasta,2018-07-23,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unknown,Unknown,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,<=30,7879.0,1961,40.6007962680289,-122.487640469192,Unknown,0,2018,7,July,Monday,1,1
118423,No Damage,Pasadena,91104,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,Unknown,Unknown,134219.0,1926,34.169967,-118.0997332,911,1,2025,1,January,Tuesday,1,0
27570,No Damage,Unknown,Unknown,ORC,Orange,2020-10-26,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,619836.0,2018,33.7301979128068,-117.743576954917,Unknown,1,2020,10,October,Monday,1,0
130730,No Damage,Topanga,90290,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,161320.0,1979,34.060228,-118.6148931,902,1,2025,1,January,Tuesday,1,0
101747,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,75612.0,1958,34.2065716,-118.1352179,910,1,2025,1,January,Tuesday,1,1
33143,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,No Eaves,No Vents,Combustible,No Windows,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,39743.0,1981,39.7319334750639,-121.591379273699,959,1,2018,11,November,Thursday,1,1
17293,Destroyed (>50%),Vacaville,95688,LNU,Solano,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Wood,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,>30,Unknown,410668.0,1987,38.42959754149,-122.004367666589,956,1,2020,8,August,Sunday,1,1
114514,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Vinyl,No Windows,Unknown,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,>=50,154278.0,1958,34.1936038,-118.1316221,910,1,2025,1,January,Tuesday,1,0
88421,No Damage,Redding,96003,SHU,Shasta,2021-09-22,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,66253.0,1961,40.6928540958408,-122.30716971374,960,0,2021,9,September,Wednesday,1,0
55180,No Damage,Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,213303.0,1992,39.7895812124275,-121.594578741263,959,1,2018,11,November,Thursday,1,0
6945,No Damage,Lakeshore,93634,FKU,Fresno,2020-09-04,Unknown,Mixed Commercial/Residential,Mixed Commercial/Residential,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1961,37.2366998536504,-119.239075737868,936,0,2020,9,September,Friday,1,0
80009,Destroyed (>50%),Somerset,95684,AEU,El Dorado,2021-08-14,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,Unknown,323500.0,1961,38.6426361071868,-120.535899560644,956,0,2021,8,August,Saturday,1,1
5193,Destroyed (>50%),Unknown,Unknown,TUU,Tulare,2020-08-19,Combination of Actions,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Fence,>30,Unknown,0.0,1961,36.1789193941316,-118.526142956425,Unknown,0,2020,8,August,Wednesday,1,1
32160,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,67902.0,1957,39.7697308030813,-121.605723345781,959,1,2018,11,November,Thursday,1,1
49502,Destroyed (>50%),Malibu,90265,LAC,Los Angeles,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unknown,Unknown,Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,0.0,1999,34.0367622624051,-118.785414230434,902,1,2018,11,November,Thursday,1,1
111254,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,82445.0,1957,34.1902585,-118.1363381,910,1,2025,1,January,Tuesday,1,0
1834,No Damage,Oroville,95966,BTU,Butte,2020-09-09,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6500.0,1977,39.5506702036119,-121.354245044896,959,1,2020,9,September,Wednesday,1,0
127019,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Unknown,Unknown,Combustible,Unknown,Unknown,190561.0,1948,34.0495208,-118.5213717,902,1,2025,1,January,Tuesday,1,1
29593,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,>=50,45000.0,1950,39.7724425511323,-121.615154418385,959,1,2018,11,November,Thursday,1,1
130359,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Unknown,Non Combustible,Unknown,Unknown,449863.0,1951,34.0479449,-118.5366201,902,1,2025,1,January,Tuesday,1,1
52180,Destroyed (>50%),Unincorporated,96001,SHU,Shasta,2018-07-23,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Composite,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,<=30,108775.0,1986,40.6057727395582,-122.457322659831,960,1,2018,7,July,Monday,1,1
122770,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,467876.0,1956,34.0493992,-118.5494907,902,1,2025,1,January,Tuesday,1,1
37432,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Ignition Resistant,Multi Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,Unknown,Unknown,188039.0,1981,39.7363310660144,-121.568132992374,959,1,2018,11,November,Thursday,1,1
19673,Destroyed (>50%),Vacaville,95688,LNU,Napa,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Wood,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,904.0,1961,38.4407921992194,-122.128593945396,956,0,2020,8,August,Sunday,1,1
84918,Destroyed (>50%),Canyon Dam,95923,LMU,Plumas,2021-07-13,Unknown,Motor Home,Single Residence,0.0,Metal,Unknown,No Vents,Vinyl,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,10821.0,1961,40.1730343834186,-121.071583883084,959,0,2021,7,July,Tuesday,1,1
106009,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Tile,Unknown,No Vents,Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,98752.0,1930,34.198028,-118.1285438,910,1,2025,1,January,Tuesday,1,1
80108,Destroyed (>50%),Grizzly Flats,95636,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Other,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,21-30,Unknown,81433.0,1961,38.6337830865036,-120.535801763753,956,0,2021,8,August,Saturday,1,1
39480,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,Unknown,Unknown,58531.0,1976,39.7433579854223,-121.628682850732,959,1,2018,11,November,Thursday,1,1
13592,Destroyed (>50%),Calistoga,94515,LNU,Napa,2020-09-27,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,>30,>=50,134698.0,1981,38.552620066292,-122.529703003494,945,1,2020,9,September,Sunday,1,1
18304,Destroyed (>50%),Healdsburg,95448,LNU,Sonoma,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Metal,Unknown,Unknown,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,11-20,Unknown,178025.0,1961,38.6010410667337,-122.969827633519,954,0,2020,8,August,Sunday,1,1
13959,No Damage,Saint Helena,94574,LNU,Napa,2020-09-27,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,Unknown,403732.0,1954,38.5243022167875,-122.548027266258,945,1,2020,9,September,Sunday,1,0
53299,No Damage,Paradise,95969,BTU,Butte,2018-11-08,Unknown,Multi Family Residence Single Story,Multiple Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,104000.0,1980,39.7555281555679,-121.610330620718,959,1,2018,11,November,Thursday,1,0
28694,Destroyed (>50%),Magalia,95954,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,21-30,<=30,190587.0,2002,39.8143965196188,-121.602440037553,959,1,2018,11,November,Thursday,1,1
26950,No Damage,Lake Forest,92630,ORC,Orange,2020-10-26,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,Unknown,Unknown,390973.0,2018,33.6795073625566,-117.680735430489,926,1,2020,10,October,Monday,1,0
26087,No Damage,Patterson,95363,SCU,Stanislaus,2020-08-18,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Concrete,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,>30,30-50,165000.0,1982,37.4137240951419,-121.440320258066,953,1,2020,8,August,Tuesday,1,0
26607,No Damage,Irvine,92618,ORC,Orange,2020-10-26,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,0.0,1961,33.7017855302723,-117.710026104357,926,0,2020,10,October,Monday,0,0
44737,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,Unknown,Ignition Resistant,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,119003.0,1960,39.750393683492,-121.5807099669,959,1,2018,11,November,Thursday,1,1
88142,No Damage,Redding,96003,SHU,Shasta,2021-09-22,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,519388.0,1961,40.6922209730497,-122.311411757937,960,0,2021,9,September,Wednesday,1,0
2222,Destroyed (>50%),Berry Creek,95916,BTU,Butte,2020-09-09,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,4112.0,1989,39.6504264034,-121.405597062942,959,1,2020,9,September,Wednesday,1,1
37760,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,193226.0,1985,39.731740796481,-121.567543817023,959,1,2018,11,November,Thursday,1,1
25700,No Damage,Unknown,Unknown,SCU,Alameda,2020-08-18,Unknown,Single Family Residence Single Story,Single Residence,2.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1961,37.5339373571307,-121.546750470921,Unknown,0,2020,8,August,Tuesday,0,0
128270,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Unknown,Combustible,Non Combustible,Unknown,Unknown,0.0,2018,34.0496105,-118.5223853,902,1,2025,1,January,Tuesday,1,1
23238,No Damage,Santa Cruz,95060,CZU,Santa Cruz,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1951,37.0611737333678,-122.152001966592,950,1,2020,8,August,Sunday,1,0
98763,No Damage,Wrightwood,92397,BDU,San Bernardino,2024-09-08,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1952,34.3513153,-117.642987,923,1,2024,9,September,Sunday,1,0
25410,No Damage,Unknown,Unknown,SCU,Santa Clara,2020-08-18,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Concrete,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,No Windows,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1961,37.343423346799,-121.634675911742,Unknown,0,2020,8,August,Tuesday,1,0
83135,No Damage,South Lake Tahoe,96150,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,Unknown,Unknown,162137.0,1961,38.8148725084173,-120.020294626674,961,0,2021,8,August,Saturday,1,0
80856,Destroyed (>50%),Grizzly Flats,95636,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,Wood,Unknown,Combustible,No Fence,11-20,Unknown,185000.0,1961,38.642643439969,-120.517567025294,956,0,2021,8,August,Saturday,1,1
37376,Destroyed (>50%),Magalia,95954,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,Wood,Combustible,Non Combustible,0-10,Unknown,62317.0,1983,39.8242421789524,-121.603030225305,959,1,2018,11,November,Thursday,1,1
34738,Destroyed (>50%),Magalia,95954,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Combustible,Single Pane,Wood,Wood,Combustible,Combustible,>30,Unknown,117855.0,1987,39.8097167910373,-121.605872886529,959,1,2018,11,November,Thursday,1,1
129769,No Damage,Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Combustible,Unknown,Unknown,0.0,2017,34.0313919,-118.5212348,902,1,2025,1,January,Tuesday,1,0
88031,No Damage,Redding,96003,SHU,Shasta,2021-09-22,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,Unknown,Unknown,169860.0,1961,40.6994596237952,-122.274421837568,960,0,2021,9,September,Wednesday,1,0
76523,Destroyed (>50%),Unincorporated,95448,LNU,Sonoma,2019-10-23,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,31212.0,2016,38.6602831164382,-122.753494333498,954,1,2019,10,October,Wednesday,1,1
14108,No Damage,Angwin,94508,LNU,Napa,2020-09-27,Engine Company Actions,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,>30,Unknown,0.0,1994,38.5695835079326,-122.462436857677,945,1,2020,9,September,Sunday,1,0
48254,Destroyed (>50%),Los Angeles,90265,LAC,Los Angeles,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,0.0,Other,Unknown,Unknown,Ignition Resistant,Single Pane,Unknown,Unknown,Non Combustible,No Fence,Unknown,Unknown,129828.0,1963,34.0602195258009,-118.869932847371,902,1,2018,11,November,Thursday,1,1
